crop,state,season,year,area,production,yield,area_mha,production_mt,data_quality_flag,crop_category
Bajra,Chhattisgarh,Kharif,2022-23,100.0,45.8,458.0,0.0001,4.5799999999999995e-05,GOOD,food_grains
Bajra,Dadra And Nagar Haveli,Kharif,2022-23,496.0,753.42,1519.0,0.000496,0.00075342,GOOD,food_grains
Bajra,Delhi,Kharif,2022-23,1430.0,4647.5,3250.0,0.00143,0.0046475,GOOD,food_grains
Bajra,Gujarat,Kharif,2022-23,184120.0,326813.0,1775.0,0.18412,0.326813,GOOD,food_grains
Bajra,Gujarat,Summer,2022-23,317840.0,966869.28,3042.0,0.31784,0.96686928,GOOD,food_grains
Bajra,Haryana,Kharif,2022-23,526250.0,1199850.0,2280.0,0.52625,1.19985,GOOD,food_grains
Bajra,Himachal Pradesh,Kharif,2022-23,539.0,258.72,480.0,0.000539,0.00025872000000000004,GOOD,food_grains
Bajra,Jammu And Kashmir,Kharif,2022-23,17583.0,10321.22,587.0,0.017583,0.010321219999999999,GOOD,food_grains
Bajra,Jharkhand,Kharif,2022-23,235.0,136.3,580.0,0.000235,0.0001363,GOOD,food_grains
Bajra,Karnataka,Kharif,2022-23,116000.0,162400.0,1400.0,0.116,0.1624,GOOD,food_grains
Bajra,Karnataka,Summer,2022-23,12000.0,15000.0,1250.0,0.012,0.015,GOOD,food_grains
Bajra,Kerala,Kharif,2022-23,1.0,1.0,1000.0,1e-06,1e-06,GOOD,food_grains
Bajra,Kerala,Summer,2022-23,7.0,11.0,1571.0,7e-06,1.1e-05,GOOD,food_grains
Bajra,Madhya Pradesh,Kharif,2022-23,363000.0,943437.0,2599.0,0.363,0.943437,GOOD,food_grains
Bajra,Maharashtra,Kharif,2022-23,407600.0,444691.6,1091.0,0.4076,0.44469159999999996,GOOD,food_grains
Bajra,Maharashtra,Summer,2022-23,26200.0,23239.4,887.0,0.0262,0.0232394,GOOD,food_grains
Bajra,Nagaland,Kharif,2022-23,2051.0,2206.88,1076.0,0.002051,0.00220688,GOOD,food_grains
Bajra,Odisha,Kharif,2022-23,1800.0,1139.4,633.0,0.0018,0.0011394,GOOD,food_grains
Bajra,Puducherry,Kharif,2022-23,27.0,70.01,2593.0,2.7e-05,7.001e-05,GOOD,food_grains
Bajra,Punjab,Kharif,2022-23,600.0,414.0,690.0,0.0006,0.000414,GOOD,food_grains
Bajra,Rajasthan,Kharif,2022-23,4543894.0,5061897.92,1114.0,4.543894,5.06189792,GOOD,food_grains
Bajra,Rajasthan,Summer,2022-23,27118.0,43117.62,1590.0,0.027118,0.04311762,GOOD,food_grains
Bajra,Tamil Nadu,Kharif,2022-23,32090.0,87252.71,2719.0,0.03209,0.08725271000000001,GOOD,food_grains
Bajra,Tamil Nadu,Summer,2022-23,13000.0,26130.0,2010.0,0.013,0.02613,GOOD,food_grains
Bajra,Telangana,Kharif,2022-23,4000.0,11808.0,2952.0,0.004,0.011808,GOOD,food_grains
Bajra,Uttar Pradesh,Kharif,2022-23,947000.0,2045520.0,2160.0,0.947,2.04552,GOOD,food_grains
Bajra,West Bengal,Kharif,2022-23,70.0,29.75,425.0,7e-05,2.975e-05,GOOD,food_grains
Ragi,Andhra Pradesh,Kharif,2022-23,27000.0,31995.0,1185.0,0.027,0.031995,GOOD,food_grains
Ragi,Arunachal Pradesh,Kharif,2022-23,27462.0,28450.63,1036.0,0.027462,0.02845063,GOOD,food_grains
Ragi,Bihar,Kharif,2022-23,2352.0,2359.06,1003.0,0.002352,0.00235906,GOOD,food_grains
Ragi,Chhattisgarh,Kharif,2022-23,2950.0,864.35,293.0,0.00295,0.0008643500000000001,GOOD,food_grains
Ragi,Dadra And Nagar Haveli,Kharif,2022-23,845.0,1399.32,1656.0,0.000845,0.00139932,GOOD,food_grains
Ragi,Gujarat,Kharif,2022-23,10220.0,8298.64,812.0,0.01022,0.00829864,GOOD,food_grains
Ragi,Himachal Pradesh,Kharif,2022-23,1149.0,976.65,850.0,0.001149,0.00097665,GOOD,food_grains
Ragi,Jammu And Kashmir,Kharif,2022-23,226.0,123.85,548.0,0.000226,0.00012385,GOOD,food_grains
Ragi,Jharkhand,Kharif,2022-23,16417.0,12723.18,775.0,0.016417,0.01272318,GOOD,food_grains
Ragi,Karnataka,Kharif,2022-23,812000.0,1148168.0,1414.0,0.812,1.148168,GOOD,food_grains
Ragi,Kerala,Kharif,2022-23,125.0,212.0,1696.0,0.000125,0.000212,GOOD,food_grains
Ragi,Maharashtra,Kharif,2022-23,68600.0,91032.2,1327.0,0.0686,0.0910322,GOOD,food_grains
Ragi,Nagaland,Kharif,2022-23,387.0,373.84,966.0,0.000387,0.00037383999999999996,GOOD,food_grains
Ragi,Odisha,Kharif,2022-23,42840.0,37399.32,873.0,0.04284,0.03739932,GOOD,food_grains
Ragi,Puducherry,Kharif,2022-23,72.0,173.02,2403.0,7.2e-05,0.00017302000000000002,GOOD,food_grains
Ragi,Sikkim,Kharif,2022-23,290.0,302.47,1043.0,0.00029,0.00030247000000000005,GOOD,food_grains
Ragi,Tamil Nadu,Kharif,2022-23,69600.0,206503.2,2967.0,0.0696,0.2065032,GOOD,food_grains
Ragi,Uttarakhand,Kharif,2022-23,76000.0,114228.0,1503.0,0.076,0.114228,GOOD,food_grains
Ragi,West Bengal,Kharif,2022-23,4733.0,5783.73,1222.0,0.004733,0.00578373,GOOD,food_grains
Small Millets,Andhra Pradesh,Kharif,2022-23,11000.0,9461.0,860.0,0.011,0.009461,GOOD,food_grains
Small Millets,Assam,Kharif,2022-23,6000.0,4794.0,799.0,0.006,0.004794,GOOD,food_grains
Small Millets,Bihar,Kharif,2022-23,1534.0,1156.64,754.0,0.001534,0.00115664,GOOD,food_grains
Small Millets,Chhattisgarh,Kharif,2022-23,43720.0,21525.14,492.0,0.04372,0.021525139999999998,GOOD,food_grains
Small Millets,Gujarat,Kharif,2022-23,7780.0,15987.9,2055.0,0.00778,0.0159879,GOOD,food_grains
Small Millets,Himachal Pradesh,Kharif,2022-23,1586.0,1095.99,691.0,0.001586,0.00109599,GOOD,food_grains
Small Millets,Jammu And Kashmir,Kharif,2022-23,298.0,172.97,580.0,0.000298,0.00017297,GOOD,food_grains
Small Millets,Karnataka,Kharif,2022-23,32000.0,25354.0,792.0,0.032,0.025354,GOOD,food_grains
Small Millets,Kerala,Kharif,2022-23,36.0,45.0,1250.0,3.6e-05,4.5e-05,GOOD,food_grains
Small Millets,Madhya Pradesh,Kharif,2022-23,145000.0,140650.0,970.0,0.145,0.14065,GOOD,food_grains
Small Millets,Maharashtra,Kharif,2022-23,54300.0,27367.2,504.0,0.0543,0.0273672,GOOD,food_grains
Small Millets,Meghalaya,Kharif,2022-23,3072.0,2829.31,921.0,0.003072,0.00282931,GOOD,food_grains
Small Millets,Nagaland,Kharif,2022-23,9771.0,11119.4,1138.0,0.009771,0.0111194,GOOD,food_grains
Small Millets,Odisha,Kharif,2022-23,41310.0,32221.8,780.0,0.04131,0.0322218,GOOD,food_grains
Small Millets,Rajasthan,Kharif,2022-23,4157.0,1405.4,338.0,0.004157,0.0014054,GOOD,food_grains
Small Millets,Tamil Nadu,Kharif,2022-23,14880.0,17521.52,1178.0,0.01488,0.01752152,GOOD,food_grains
Small Millets,Telangana,Kharif,2022-23,1000.0,1048.0,1048.0,0.001,0.001048,GOOD,food_grains
Small Millets,Tripura,Kharif,2022-23,1052.0,1035.17,984.0,0.001052,0.00103517,GOOD,food_grains
Small Millets,Uttar Pradesh,Kharif,2022-23,10000.0,7641.0,764.0,0.01,0.007641,GOOD,food_grains
Small Millets,Uttarakhand,Kharif,2022-23,39000.0,61542.0,1578.0,0.039,0.061542,GOOD,food_grains
Small Millets,West Bengal,Kharif,2022-23,587.0,282.93,482.0,0.000587,0.00028293000000000003,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Kharif,2022-23,65000.0,89663.0,1379.0,0.065,0.089663,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Rabi,2022-23,64000.0,278144.0,4346.0,0.064,0.278144,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Summer,2022-23,4000.0,8108.0,2027.0,0.004,0.008108,GOOD,food_grains
Nutri Cereals,Arunachal Pradesh,Kharif,2022-23,27462.0,28450.63,1036.0,0.027462,0.02845063,GOOD,food_grains
Nutri Cereals,Assam,Kharif,2022-23,6000.0,4794.0,799.0,0.006,0.004794,GOOD,food_grains
Nutri Cereals,Bihar,Kharif,2022-23,7155.0,7176.34,1003.0,0.007155,0.00717634,GOOD,food_grains
Nutri Cereals,Chhattisgarh,Kharif,2022-23,47520.0,23538.54,495.0,0.04752,0.02353854,GOOD,food_grains
Nutri Cereals,Dadra And Nagar Haveli,Kharif,2022-23,1341.0,2152.74,1605.0,0.001341,0.0021527399999999998,GOOD,food_grains
Nutri Cereals,Delhi,Kharif,2022-23,4430.0,7647.5,1726.0,0.00443,0.0076475,GOOD,food_grains
Nutri Cereals,Gujarat,Kharif,2022-23,220410.0,376230.0,1707.0,0.22041,0.37623,GOOD,food_grains
Nutri Cereals,Gujarat,Rabi,2022-23,13310.0,20989.87,1577.0,0.01331,0.020989869999999997,GOOD,food_grains
Nutri Cereals,Gujarat,Summer,2022-23,317840.0,966869.28,3042.0,0.31784,0.96686928,GOOD,food_grains
Nutri Cereals,Haryana,Kharif,2022-23,553090.0,1213967.84,2195.0,0.55309,1.21396784,GOOD,food_grains
Nutri Cereals,Himachal Pradesh,Kharif,2022-23,3274.0,2331.36,712.0,0.003274,0.00233136,GOOD,food_grains
Nutri Cereals,Jammu And Kashmir,Kharif,2022-23,18107.0,10618.04,586.0,0.018107,0.01061804,GOOD,food_grains
Nutri Cereals,Jharkhand,Kharif,2022-23,17437.0,13618.58,781.0,0.017437,0.01361858,GOOD,food_grains
Nutri Cereals,Karnataka,Kharif,2022-23,1022000.0,1435370.0,1404.0,1.022,1.43537,GOOD,food_grains
Nutri Cereals,Karnataka,Rabi,2022-23,493000.0,582233.0,1181.0,0.493,0.582233,GOOD,food_grains
Nutri Cereals,Karnataka,Summer,2022-23,12000.0,15000.0,1250.0,0.012,0.015,GOOD,food_grains
Nutri Cereals,Kerala,Kharif,2022-23,162.0,258.0,1593.0,0.000162,0.000258,GOOD,food_grains
Nutri Cereals,Kerala,Summer,2022-23,8.0,12.0,1500.0,8e-06,1.2e-05,GOOD,food_grains
Nutri Cereals,Madhya Pradesh,Kharif,2022-23,605000.0,1253546.0,2072.0,0.605,1.253546,GOOD,food_grains
Nutri Cereals,Maharashtra,Kharif,2022-23,673000.0,685926.0,1019.0,0.673,0.685926,GOOD,food_grains
Nutri Cereals,Maharashtra,Rabi,2022-23,1329100.0,1184228.1,891.0,1.3291,1.1842281000000001,GOOD,food_grains
Nutri Cereals,Maharashtra,Summer,2022-23,32400.0,28422.6,877.0,0.0324,0.0284226,GOOD,food_grains
Nutri Cereals,Meghalaya,Kharif,2022-23,3072.0,2829.31,921.0,0.003072,0.00282931,GOOD,food_grains
Nutri Cereals,Nagaland,Kharif,2022-23,12519.0,13999.27,1118.0,0.012519,0.013999270000000001,GOOD,food_grains
Nutri Cereals,Odisha,Kharif,2022-23,93050.0,76341.12,820.0,0.09305,0.07634112,GOOD,food_grains
Nutri Cereals,Puducherry,Kharif,2022-23,103.0,253.03,2457.0,0.000103,0.00025303,GOOD,food_grains
Nutri Cereals,Punjab,Kharif,2022-23,600.0,414.0,690.0,0.0006,0.000414,GOOD,food_grains
Nutri Cereals,Rajasthan,Kharif,2022-23,5185330.0,5630481.63,1086.0,5.18533,5.63048163,GOOD,food_grains
Nutri Cereals,Rajasthan,Summer,2022-23,27118.0,43117.62,1590.0,0.027118,0.04311762,GOOD,food_grains
Nutri Cereals,Sikkim,Kharif,2022-23,290.0,302.47,1043.0,0.00029,0.00030247000000000005,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Kharif,2022-23,282620.0,449763.13,1591.0,0.28262,0.44976313,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Rabi,2022-23,184620.0,146772.9,795.0,0.18462,0.14677289999999998,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Summer,2022-23,22500.0,33682.5,1497.0,0.0225,0.0336825,GOOD,food_grains
Nutri Cereals,Telangana,Kharif,2022-23,20000.0,23056.0,1153.0,0.02,0.023056,GOOD,food_grains
Nutri Cereals,Telangana,Rabi,2022-23,53000.0,109339.0,2063.0,0.053,0.109339,GOOD,food_grains
Nutri Cereals,Tripura,Kharif,2022-23,1052.0,1035.17,984.0,0.001052,0.00103517,GOOD,food_grains
Nutri Cereals,Uttar Pradesh,Kharif,2022-23,1155000.0,2368575.0,2051.0,1.155,2.368575,GOOD,food_grains
Nutri Cereals,Uttarakhand,Kharif,2022-23,115000.0,175770.0,1528.0,0.115,0.17577,GOOD,food_grains
Nutri Cereals,West Bengal,Kharif,2022-23,5555.0,6189.47,1114.0,0.005555,0.00618947,GOOD,food_grains
Nutri Cereals,Andaman And Nicobar Islands,Kharif,2022-23,15.14,34.22,2260.0,1.514e-05,3.422e-05,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Kharif,2022-23,203000.0,648011.0,3192.0,0.203,0.648011,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Rabi,2022-23,312000.0,2475176.0,7933.0,0.312,2.475176,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Summer,2022-23,4000.0,8108.0,2027.0,0.004,0.008108,GOOD,food_grains
Nutri Cereals,Arunachal Pradesh,Kharif,2022-23,71251.0,96060.85,1348.0,0.071251,0.09606085,GOOD,food_grains
Nutri Cereals,Arunachal Pradesh,Rabi,2022-23,10854.0,18690.59,1722.0,0.010854,0.01869059,GOOD,food_grains
Nutri Cereals,Assam,Kharif,2022-23,58000.0,197090.0,3398.0,0.058,0.19709,GOOD,food_grains
Nutri Cereals,Bihar,Kharif,2022-23,188256.0,452322.6,2403.0,0.188256,0.45232259999999996,GOOD,food_grains
Nutri Cereals,Bihar,Rabi,2022-23,416639.0,2927607.72,7027.0,0.416639,2.92760772,GOOD,food_grains
Nutri Cereals,Bihar,Summer,2022-23,157568.0,1019307.39,6469.0,0.157568,1.01930739,GOOD,food_grains
Nutri Cereals,Chandigarh,Kharif,2022-23,9.0,25.88,2875.0,9e-06,2.588e-05,GOOD,food_grains
Nutri Cereals,Chhattisgarh,Kharif,2022-23,167930.0,416918.01,2483.0,0.16793,0.41691801,GOOD,food_grains
Nutri Cereals,Chhattisgarh,Rabi,2022-23,810.0,746.82,922.0,0.00081,0.00074682,GOOD,food_grains
Nutri Cereals,Dadra And Nagar Haveli,Kharif,2022-23,1341.0,2152.74,1605.0,0.001341,0.0021527399999999998,GOOD,food_grains
Nutri Cereals,Delhi,Kharif,2022-23,4455.0,7775.5,1745.0,0.004455,0.0077755,GOOD,food_grains
Nutri Cereals,Delhi,Rabi,2022-23,50.0,200.0,4000.0,5e-05,0.0002,GOOD,food_grains
Nutri Cereals,Gujarat,Kharif,2022-23,508330.0,925005.52,1820.0,0.50833,0.92500552,GOOD,food_grains
Nutri Cereals,Gujarat,Rabi,2022-23,118900.0,311151.19,2617.0,0.1189,0.31115119,GOOD,food_grains
Nutri Cereals,Gujarat,Summer,2022-23,325020.0,985264.44,3031.0,0.32502,0.9852644399999999,GOOD,food_grains
Nutri Cereals,Haryana,Kharif,2022-23,557900.0,1229975.52,2205.0,0.5579,1.22997552,GOOD,food_grains
Nutri Cereals,Haryana,Rabi,2022-23,12870.0,45984.51,3573.0,0.01287,0.04598451,GOOD,food_grains
Nutri Cereals,Himachal Pradesh,Kharif,2022-23,258813.0,680531.87,2629.0,0.258813,0.68053187,GOOD,food_grains
Nutri Cereals,Himachal Pradesh,Rabi,2022-23,17245.0,27229.86,1579.0,0.017245,0.02722986,GOOD,food_grains
Nutri Cereals,Jammu And Kashmir,Kharif,2022-23,294477.0,557554.27,1893.0,0.294477,0.55755427,GOOD,food_grains
Nutri Cereals,Jammu And Kashmir,Rabi,2022-23,6881.0,4555.22,662.0,0.006881,0.0045552200000000004,GOOD,food_grains
Nutri Cereals,Jharkhand,Kharif,2022-23,226662.0,422025.78,1862.0,0.226662,0.42202578,GOOD,food_grains
Nutri Cereals,Jharkhand,Rabi,2022-23,30828.0,50003.02,1622.0,0.030828,0.050003019999999995,GOOD,food_grains
Nutri Cereals,Karnataka,Kharif,2022-23,2568000.0,6050180.0,2356.0,2.568,6.05018,GOOD,food_grains
Nutri Cereals,Karnataka,Rabi,2022-23,788000.0,1611783.0,2045.0,0.788,1.611783,GOOD,food_grains
Nutri Cereals,Karnataka,Summer,2022-23,83000.0,281605.0,3393.0,0.083,0.281605,GOOD,food_grains
Nutri Cereals,Kerala,Kharif,2022-23,195.0,360.0,1846.0,0.000195,0.00036,GOOD,food_grains
Nutri Cereals,Kerala,Rabi,2022-23,41.0,138.99,3390.0,4.1e-05,0.00013899,GOOD,food_grains
Nutri Cereals,Kerala,Summer,2022-23,22.0,30.0,1364.0,2.2e-05,3e-05,GOOD,food_grains
Nutri Cereals,Ladakh,Rabi,2022-23,10098.97,17087.46,1692.0,0.010098969999999999,0.01708746,GOOD,food_grains
Nutri Cereals,Madhya Pradesh,Kharif,2022-23,2053000.0,5874114.0,2861.0,2.053,5.874114,GOOD,food_grains
Nutri Cereals,Madhya Pradesh,Rabi,2022-23,24000.0,38712.0,1613.0,0.024,0.038712,GOOD,food_grains
Nutri Cereals,Maharashtra,Kharif,2022-23,1553700.0,3398482.0,2187.0,1.5537,3.398482,GOOD,food_grains
Nutri Cereals,Maharashtra,Rabi,2022-23,1752700.0,2314816.5,1321.0,1.7527,2.3148165,GOOD,food_grains
Nutri Cereals,Maharashtra,Summer,2022-23,73200.0,104065.8,1422.0,0.0732,0.1040658,GOOD,food_grains
Nutri Cereals,Manipur,Rabi,2022-23,7440.0,17059.92,2293.0,0.00744,0.01705992,GOOD,food_grains
Nutri Cereals,Manipur,Summer,2022-23,18040.0,39507.6,2190.0,0.01804,0.0395076,GOOD,food_grains
Nutri Cereals,Meghalaya,Kharif,2022-23,22554.0,46956.04,2082.0,0.022554,0.04695604,GOOD,food_grains
Nutri Cereals,Mizoram,Kharif,2022-23,11050.0,18232.5,1650.0,0.01105,0.0182325,GOOD,food_grains
Nutri Cereals,Mizoram,Rabi,2022-23,496.0,1096.16,2210.0,0.000496,0.00109616,GOOD,food_grains
Nutri Cereals,Nagaland,Kharif,2022-23,51490.0,92136.13,1789.0,0.05149,0.09213613000000001,GOOD,food_grains
Nutri Cereals,Nagaland,Rabi,2022-23,5441.0,10811.27,1987.0,0.005441,0.010811270000000001,GOOD,food_grains
Nutri Cereals,Odisha,Kharif,2022-23,174450.0,320378.32,1837.0,0.17445,0.32037832,GOOD,food_grains
Nutri Cereals,Odisha,Summer,2022-23,2890.0,7167.2,2480.0,0.00289,0.0071671999999999994,GOOD,food_grains
Nutri Cereals,Puducherry,Kharif,2022-23,103.0,253.03,2457.0,0.000103,0.00025303,GOOD,food_grains
Nutri Cereals,Punjab,Kharif,2022-23,93900.0,410280.9,4369.0,0.0939,0.4102809,GOOD,food_grains
Nutri Cereals,Punjab,Rabi,2022-23,5000.0,19295.0,3859.0,0.005,0.019295,GOOD,food_grains
Nutri Cereals,Rajasthan,Kharif,2022-23,6126068.0,7722682.94,1261.0,6.126068,7.72268294,GOOD,food_grains
Nutri Cereals,Rajasthan,Rabi,2022-23,346830.0,1212462.72,3496.0,0.34683,1.21246272,GOOD,food_grains
Nutri Cereals,Rajasthan,Summer,2022-23,27165.0,43198.6,1590.0,0.027165,0.0431986,GOOD,food_grains
Nutri Cereals,Sikkim,Kharif,2022-23,37812.0,67354.28,1781.0,0.037812,0.06735428,GOOD,food_grains
Nutri Cereals,Sikkim,Rabi,2022-23,290.0,340.75,1175.0,0.00029,0.00034075,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Kharif,2022-23,505810.0,2189975.56,4330.0,0.50581,2.18997556,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Rabi,2022-23,370020.0,1285314.3,3474.0,0.37002,1.2853143,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Summer,2022-23,40610.0,144896.01,3568.0,0.04061,0.14489601000000002,GOOD,food_grains
Nutri Cereals,Telangana,Kharif,2022-23,271000.0,1166110.0,4303.0,0.271,1.16611,GOOD,food_grains
Nutri Cereals,Telangana,Rabi,2022-23,317000.0,1828243.0,5767.0,0.317,1.828243,GOOD,food_grains
Nutri Cereals,Tripura,Kharif,2022-23,12201.0,22931.81,1880.0,0.012201,0.02293181,GOOD,food_grains
Nutri Cereals,Tripura,Rabi,2022-23,3569.0,12509.35,3505.0,0.003569,0.01250935,GOOD,food_grains
Nutri Cereals,Uttar Pradesh,Kharif,2022-23,1987000.0,4151551.0,2089.0,1.987,4.151551,GOOD,food_grains
Nutri Cereals,Uttar Pradesh,Rabi,2022-23,203000.0,620344.0,3056.0,0.203,0.620344,GOOD,food_grains
Nutri Cereals,Uttar Pradesh,Summer,2022-23,49000.0,141022.0,2878.0,0.049,0.141022,GOOD,food_grains
Nutri Cereals,Uttarakhand,Kharif,2022-23,132000.0,214717.0,1627.0,0.132,0.214717,GOOD,food_grains
Nutri Cereals,Uttarakhand,Rabi,2022-23,20000.0,28420.0,1421.0,0.02,0.02842,GOOD,food_grains
Nutri Cereals,Uttarakhand,Summer,2022-23,333.0,999.0,3000.0,0.000333,0.000999,GOOD,food_grains
Nutri Cereals,West Bengal,Kharif,2022-23,57751.0,195817.54,3391.0,0.057751,0.19581754,GOOD,food_grains
Nutri Cereals,West Bengal,Rabi,2022-23,167369.0,1045027.7,6244.0,0.167369,1.0450277,GOOD,food_grains
Nutri Cereals,West Bengal,Summer,2022-23,142660.0,1041418.0,7300.0,0.14266,1.041418,GOOD,food_grains
Cereals,Andaman And Nicobar Islands,Kharif,2022-23,5004.79,10545.75,2107.0,0.00500479,0.01054575,GOOD,food_grains
Cereals,Andhra Pradesh,Kharif,2022-23,1655000.0,5634179.0,3404.0,1.655,5.634179,GOOD,food_grains
Cereals,Andhra Pradesh,Rabi,2022-23,989000.0,5430958.0,5491.0,0.989,5.430958,GOOD,food_grains
Cereals,Andhra Pradesh,Summer,2022-23,4000.0,8108.0,2027.0,0.004,0.008108,GOOD,food_grains
Cereals,Arunachal Pradesh,Kharif,2022-23,207643.0,349386.26,1683.0,0.207643,0.34938626,GOOD,food_grains
Cereals,Arunachal Pradesh,Rabi,2022-23,15646.0,27674.95,1769.0,0.015646,0.02767495,GOOD,food_grains
Cereals,Assam,Kharif,2022-23,2001000.0,4715536.5,2357.0,2.001,4.7155365,GOOD,food_grains
Cereals,Assam,Rabi,2022-23,9000.0,11898.0,1322.0,0.009,0.011898,GOOD,food_grains
Cereals,Assam,Summer,2022-23,375000.0,1105875.0,2949.0,0.375,1.105875,GOOD,food_grains
Cereals,Bihar,Kharif,2022-23,2997051.0,7325443.97,2444.0,2.997051,7.325443969999999,GOOD,food_grains
Cereals,Bihar,Rabi,2022-23,2616135.0,9433716.89,3606.0,2.616135,9.433716890000001,GOOD,food_grains
Cereals,Bihar,Summer,2022-23,211635.0,1169505.52,5526.0,0.211635,1.16950552,GOOD,food_grains
Cereals,Chandigarh,Kharif,2022-23,91.0,349.73,3843.0,9.1e-05,0.00034973000000000003,GOOD,food_grains
Cereals,Chandigarh,Rabi,2022-23,574.0,2695.22,4696.0,0.000574,0.00269522,GOOD,food_grains
Cereals,Chhattisgarh,Kharif,2022-23,3938690.0,10228435.53,2597.0,3.93869,10.228435529999999,GOOD,food_grains
Cereals,Chhattisgarh,Rabi,2022-23,133670.0,190338.04,1424.0,0.13367,0.19033804000000001,GOOD,food_grains
Cereals,Dadra And Nagar Haveli,Kharif,2022-23,18628.0,37988.69,2039.0,0.018628,0.037988690000000006,GOOD,food_grains
Cereals,Delhi,Kharif,2022-23,10077.0,25016.3,2483.0,0.010077,0.025016299999999998,GOOD,food_grains
Cereals,Delhi,Rabi,2022-23,17400.0,80877.5,4648.0,0.0174,0.0808775,GOOD,food_grains
Cereals,Goa,Kharif,2022-23,22569.0,62944.94,2789.0,0.022569,0.06294494,GOOD,food_grains
Cereals,Goa,Rabi,2022-23,8950.0,25435.9,2842.0,0.00895,0.0254359,GOOD,food_grains
Cereals,Gujarat,Kharif,2022-23,1376290.0,3091433.68,2246.0,1.37629,3.09143368,GOOD,food_grains
Cereals,Gujarat,Rabi,2022-23,1185468.0,3775364.05,3185.0,1.185468,3.77536405,GOOD,food_grains
Cereals,Gujarat,Summer,2022-23,404360.0,1215271.1,3005.0,0.40436,1.2152711,GOOD,food_grains
Cereals,Haryana,Kharif,2022-23,2077550.0,6339038.82,3051.0,2.07755,6.339038820000001,GOOD,food_grains
Cereals,Haryana,Rabi,2022-23,2336190.0,10974881.79,4698.0,2.33619,10.97488179,GOOD,food_grains
Cereals,Himachal Pradesh,Kharif,2022-23,326112.0,811226.52,2488.0,0.326112,0.8112265200000001,GOOD,food_grains
Cereals,Himachal Pradesh,Rabi,2022-23,336725.0,619226.3,1839.0,0.336725,0.6192263,GOOD,food_grains
Cereals,Jammu And Kashmir,Kharif,2022-23,568944.0,1161930.6,2042.0,0.568944,1.1619306,GOOD,food_grains
Cereals,Jammu And Kashmir,Rabi,2022-23,291349.0,591128.24,2029.0,0.291349,0.59112824,GOOD,food_grains
Cereals,Jharkhand,Kharif,2022-23,1081746.0,1915857.53,1771.0,1.081746,1.91585753,GOOD,food_grains
Cereals,Jharkhand,Rabi,2022-23,235227.0,488643.27,2077.0,0.235227,0.48864327,GOOD,food_grains
Cereals,Karnataka,Kharif,2022-23,3514000.0,9213604.0,2622.0,3.514,9.213604,GOOD,food_grains
Cereals,Karnataka,Rabi,2022-23,1026000.0,2054477.0,2002.0,1.026,2.054477,GOOD,food_grains
Cereals,Karnataka,Summer,2022-23,373000.0,1156100.0,3099.0,0.373,1.1561,GOOD,food_grains
Cereals,Kerala,Kharif,2022-23,50655.0,137409.36,2713.0,0.050655,0.13740935999999998,GOOD,food_grains
Cereals,Kerala,Rabi,2022-23,71471.0,225072.06,3149.0,0.071471,0.22507206,GOOD,food_grains
Cereals,Kerala,Summer,2022-23,69844.0,233933.7,3349.0,0.069844,0.23393370000000002,GOOD,food_grains
Cereals,Ladakh,Rabi,2022-23,14562.02,24018.58,1649.0,0.01456202,0.02401858,GOOD,food_grains
Cereals,Madhya Pradesh,Kharif,2022-23,5466800.0,12896301.0,2359.0,5.4668,12.896301,GOOD,food_grains
Cereals,Madhya Pradesh,Rabi,2022-23,7174000.0,22768562.0,3174.0,7.174,22.768562,GOOD,food_grains
Cereals,Maharashtra,Kharif,2022-23,3109000.0,6852803.3,2204.0,3.109,6.8528033,GOOD,food_grains
Cereals,Maharashtra,Rabi,2022-23,2971500.0,4689038.9,1578.0,2.9715,4.689038900000001,GOOD,food_grains
Cereals,Maharashtra,Summer,2022-23,236000.0,548835.4,2326.0,0.236,0.5488354,GOOD,food_grains
Cereals,Manipur,Kharif,2022-23,5730.0,17711.43,3091.0,0.00573,0.01771143,GOOD,food_grains
Cereals,Manipur,Rabi,2022-23,9810.0,22939.89,2338.0,0.00981,0.02293989,GOOD,food_grains
Cereals,Manipur,Summer,2022-23,198690.0,371000.35,1867.0,0.19869,0.37100035,GOOD,food_grains
Cereals,Meghalaya,Kharif,2022-23,117851.0,269283.94,2285.0,0.117851,0.26928394,GOOD,food_grains
Cereals,Meghalaya,Rabi,2022-23,12737.0,57429.83,4509.0,0.012737,0.05742983,GOOD,food_grains
Cereals,Mizoram,Kharif,2022-23,44618.0,56790.94,1273.0,0.044618,0.056790940000000005,GOOD,food_grains
Cereals,Mizoram,Rabi,2022-23,999.0,1760.12,1762.0,0.000999,0.0017601199999999998,GOOD,food_grains
